id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17277743,Fantastic suite Via dei Calzaiuoli,116517861,Massimo,,Centro Storico,43.77144,11.25646,Entire home/apt,202,2,25,2022-05-28,0.40,3,10,4,
16954629,Palace First 5 Bdr 5 Bth Relax & Private Parking,11849185,Federico,,Centro Storico,43.76828,11.26949,Entire home/apt,269,3,129,2022-06-09,2.05,4,244,17,
16496052,cozy and spacious double room in Piazza Alberti,95648719,Sofia,,Campo di Marte,43.76633,11.27951,Private room,47,1,4,2017-04-20,0.06,1,0,0,
16501527,Attic apartment,1280806,Maria Cristina,,Centro Storico,43.77413,11.24309,Entire home/apt,140,30,0,,,17,175,0,
17280967,Il Tulipano Apartment With Patio,362247,Sid,,Centro Storico,43.76862,11.24244,Entire home/apt,157,2,28,2019-06-29,0.45,38,336,0,
16504924,Punto nel Cuore - Appartamento,108449428,Alessandra,,Rifredi,43.79547,11.2335,Entire home/apt,20,1,69,2022-06-05,1.17,2,227,8,
17281709,Sunrise Apartment Firenze,103332496,Elio,,Campo di Marte,43.78391,11.32405,Entire home/apt,65,2,16,2022-05-28,0.34,4,202,7,
16506299,"Apartment Statuto, AC e WIFI",1784070,Rossella,,Rifredi,43.78644,11.25023,Entire home/apt,81,2,67,2019-11-07,1.02,1,0,0,
17290096,Halfway Suite Charming Flat in a Noble Palace near Duomo,5845679,Patrizia,,Centro Storico,43.77277,11.26272,Entire home/apt,150,4,113,2022-06-06,1.75,3,196,17,
17296919,Guelfa 30-Exclusive Suite in the heart of Florence,66700556,Benedetta,,Centro Storico,43.77589,11.25516,Entire home/apt,130,2,145,2022-06-07,2.40,1,106,38,048017LTN3840
16510788,Rooftop Studio With Terrace and Gorgeous Views,3274536,Alex,,Centro Storico,43.76985,11.26413,Entire home/apt,150,3,187,2022-05-29,2.98,1,171,37,
16513820,IL CASTAGNO | Charming Room & Private Bathroom,52240958,Valeria,,Campo di Marte,43.78013,11.27205,Private room,48,2,83,2021-09-30,1.25,2,253,1,
16958764,Apartment in the old town of Florence,6235447,Francesca,,Centro Storico,43.77422,11.25808,Entire home/apt,60,4,144,2022-05-12,2.28,1,89,6,
16980771,Elegant  2 bedrooms with Terrace ss. annunziata,39776,Carol,,Centro Storico,43.77845,11.26322,Entire home/apt,131,10,2,2019-06-17,0.04,24,302,0,
16980822,The Terrace,60511162,Alessandro,,Campo di Marte,43.78188,11.32237,Entire home/apt,70,2,157,2022-06-05,2.48,1,59,28,+393279079828
17307077,La casa rosa -UFFIZI-,32564261,Manfredi,,Centro Storico,43.77083,11.25463,Entire home/apt,100,2,169,2021-12-02,2.66,4,141,2,
16514494,Firenze... La bella,58017279,Martina & Irene,,Centro Storico,43.7747,11.25332,Entire home/apt,91,2,122,2022-06-06,2.22,1,109,20,
17308793,Large Penthouse in heritage Palazzo,3796784,Alessandra,,Centro Storico,43.76853,11.25891,Entire home/apt,3000,90,3,2019-11-26,0.06,6,364,0,
16515387,In the heart of the city☆☆☆☆☆,17858285,Carolina,,Centro Storico,43.77027,11.25467,Private room,50,20,197,2020-03-04,2.97,4,0,0,
16522763,Apartment L&L,6623347,Lorenzo E Lorenzo,,Centro Storico,43.76454,11.26518,Entire home/apt,90,1,6,2022-03-31,0.09,11,255,1,
16982092,Room in San Gallo street,105714146,Orsola,,Centro Storico,43.78236,11.25935,Private room,50,1,22,2018-07-30,0.35,4,11,0,
17308872,Amélie's nest,116803908,Max,,Centro Storico,43.76629,11.2497,Entire home/apt,80,2,163,2022-05-31,2.58,1,65,20,048017LTN4832
16994262,Terrazza segreta ad un passo dal David e Duomo,49496121,Tiziana,,Centro Storico,43.77632,11.26475,Entire home/apt,85,3,175,2022-06-03,2.75,4,224,11,
16525444,Santo Spirito Apartment,108677599,Giovanna,,Centro Storico,43.76662,11.24817,Entire home/apt,105,2,92,2022-06-06,1.44,1,287,31,
17323767,Historical Apartment in the City Center,116937575,Peter,,Centro Storico,43.77295,11.26352,Entire home/apt,90,4,6,2020-01-02,0.10,1,129,0,
16526395,La Guelfa,11867344,Barbara E Anna,,Centro Storico,43.77912,11.25376,Entire home/apt,60,2,20,2019-09-22,0.33,3,0,0,
16527301,Florence Apartment L&L,6623347,Lorenzo E Lorenzo,,Centro Storico,43.76383,11.2627,Entire home/apt,90,1,2,2021-12-29,0.18,11,279,2,
17002913,"""A piece of my heart"" -Florence-Cure",105195157,Martina,,Campo di Marte,43.78719,11.27347,Entire home/apt,106,2,19,2018-07-06,0.31,1,58,0,399817
17327356,Nido in Borgo San Frediano nel centro di Firenze,116974707,Sergio E Grazia,,Centro Storico,43.76992,11.24304,Entire home/apt,59,3,67,2022-06-04,1.06,1,270,2,
17007791,"""Sunshine""",114011294,Matilde,,Rifredi,43.78869,11.25442,Entire home/apt,139,1,49,2021-12-31,0.79,1,108,1,
16529266,Appartamento lussuoso centrale,97220004,Donato,,Centro Storico,43.78471,11.2399,Private room,500,1,1,2017-04-03,0.02,1,365,0,
16529668,"Bilocale a Firenze, Fermata Sansovino",21794263,Paola,,Isolotto Legnaia,43.7763,11.22663,Entire home/apt,60,2,11,2017-09-25,0.18,1,0,0,
17336202,"Bello, near Uffizi, appartamento Canto Rivolto",115355927,Antonella,,Centro Storico,43.76755,11.26006,Entire home/apt,130,3,116,2022-06-07,1.82,1,59,15,
16539216,Double room (two beds) with private bathroom,108822998,Olga,,Gavinana Galluzzo,43.76228,11.28952,Private room,58,2,43,2022-06-01,0.69,4,33,17,
17341650,Camera spaziosa con bagno privato a S.M.Novella,33583314,Laura,,Centro Storico,43.77879,11.24445,Private room,49,1,20,2017-07-02,0.32,1,0,0,
16542128,ROOM WITH PRIVATE BATH FOR WOMEN/COUPLE + KITCHEN,32190180,Lucia Claudia,,Rifredi,43.79023,11.23869,Private room,29,1,21,2021-11-30,0.32,4,128,1,
17011769,Cozy room with bathroom near the center!,4459942,Lorenzo,,Rifredi,43.79332,11.24531,Private room,85,2,154,2022-06-07,2.44,1,41,7,
17351965,Fiore One bedroom near the DUOMO,4156491,Apartments Florence,,Centro Storico,43.77224,11.26052,Entire home/apt,187,3,0,,,127,0,0,048017LTN4022
16542228,Renaissance Beauty,17454188,Giaime,,Centro Storico,43.76957,11.25599,Entire home/apt,220,3,67,2022-06-06,1.05,1,297,19,
17359451,...quelli del piano B,69824852,Paola,,Centro Storico,43.76879,11.25806,Entire home/apt,68,2,70,2020-01-06,1.38,1,0,0,
16551114,Oriuolo Palace,5700221,Federico,,Centro Storico,43.77272,11.26092,Entire home/apt,180,2,90,2022-06-07,1.42,47,92,9,
17016676,Florence quite yet central 1 bedroom apt,114110083,Angela,,Centro Storico,43.76028,11.23948,Entire home/apt,200,7,9,2018-12-19,0.14,1,341,0,
17373655,Bright apartment in Florence R & M,101038604,Renata,,Campo di Marte,43.77386,11.29284,Entire home/apt,95,2,40,2018-06-09,0.62,1,0,0,
16553805,Elegant apartment in the heart of Florence,108989672,Cecilia,,Centro Storico,43.76932,11.24665,Entire home/apt,169,2,138,2022-06-08,2.28,1,164,21,
17379695,Cimabue Suite,117453286,Maria Augusta,,Centro Storico,43.76981,11.25723,Entire home/apt,246,3,42,2020-01-01,0.67,1,276,0,
16557345,"Quiet and cozy, in a florentine residential area",67629572,Daniela,,Campo di Marte,43.77376,11.27772,Entire home/apt,100,2,22,2019-08-27,0.33,1,31,0,
16566546,"Appartamento vacanze ""Il Giglio""",109121892,Scilla,,Centro Storico,43.77284,11.24895,Entire home/apt,79,2,15,2018-09-30,0.24,1,0,0,
17021541,SERVI CENTER FLORENTINE APARTMENT - TV - A/C WIFI,3996892,Rebecca,,Centro Storico,43.77357,11.2589,Entire home/apt,85,2,61,2019-10-24,0.96,6,173,0,
17024369,"Dimore d'Oro App 3-Oltrarno,Firenze",129216,Cristina,,Centro Storico,43.76947,11.24256,Entire home/apt,145,3,6,2021-07-31,0.10,14,163,1,
17384280,Carmine's Nest,9590168,Ramin,,Centro Storico,43.76677,11.24457,Entire home/apt,85,2,220,2020-02-22,3.48,1,282,0,
17030762,Oricellari rooftop house,114253061,Lorenzo,,Centro Storico,43.77519,11.24386,Entire home/apt,57,1,66,2020-01-26,1.04,26,0,0,
17030765,Agnolo garden & fresh market,114253061,Lorenzo,,Centro Storico,43.76988,11.26636,Entire home/apt,183,1,75,2022-05-18,1.21,26,119,17,
16573903,Le stanze di Catia,107235553,Laura & Emanuela,,Centro Storico,43.77652,11.24894,Entire home/apt,200,2,48,2022-05-11,0.75,1,230,5,
16592937,BRAND NEW! CHIC & DESIGN APARTMENT IN S. SPIRITO,2986336,Silvia,,Centro Storico,43.76618,11.24754,Entire home/apt,101,2,41,2022-05-15,0.65,2,47,7,
17391932,"Cozy Room, bathroom in a Private Apartment+Terrace",44864859,Federica,,Centro Storico,43.76486,11.23911,Private room,25,2,32,2018-01-14,0.51,1,0,0,
17030766,Poet's Santo Spirito Apt.,114253061,Lorenzo,,Centro Storico,43.76489,11.24752,Entire home/apt,152,1,140,2022-05-14,2.23,26,4,21,
17393576,Residenza Loggia Capece,90459004,Gaia,,Centro Storico,43.76728,11.24463,Entire home/apt,105,2,81,2020-01-11,1.29,1,0,0,
16593281,Touch the Dome Apartment by Dome Cathedral,109420424,Elisa,,Centro Storico,43.7722,11.25688,Entire home/apt,175,3,190,2022-05-28,2.89,2,75,21,
17395523,Affrescato nel centro storico vicino a Santa Croce,117594827,Federico,,Centro Storico,43.76912,11.26225,Entire home/apt,89,1,196,2022-06-05,3.24,1,56,53,
16600978,L' Attichino Loft in Florence - Near Station,15181080,Tommaso,,Rifredi,43.78763,11.24542,Entire home/apt,103,2,188,2022-06-05,2.87,1,323,25,
17030767,"A Casa Signoria, in the city heart",114253061,Lorenzo,,Centro Storico,43.76903,11.25755,Entire home/apt,205,1,143,2022-05-12,2.21,26,0,35,
17030768,Central Pitti Studio Flat,114253061,Lorenzo,,Centro Storico,43.76362,11.24743,Entire home/apt,89,1,65,2022-05-27,1.03,26,129,8,
17030769,San Lorenzo with private terrace,114253061,Lorenzo,,Centro Storico,43.77655,11.25208,Entire home/apt,195,1,181,2022-05-26,2.82,26,67,21,
17030771,Charming loft near Ponte Vecchio,114253061,Lorenzo,,Centro Storico,43.76607,11.24847,Entire home/apt,44,1,115,2020-03-08,1.84,26,0,0,
17030773,Authentic flat in the city centre,114253061,Lorenzo,,Centro Storico,43.76901,11.2576,Entire home/apt,114,1,199,2022-05-17,3.14,26,86,39,
17400133,My Florentine home amazing view Cupola Duomo,72322749,Beatrice,,Campo di Marte,43.77714,11.26893,Entire home/apt,90,3,112,2022-05-26,1.78,1,40,28,
17036003,Horti Annalenae Domus,29841822,Anna E Isabella,,Centro Storico,43.7641,11.24646,Entire home/apt,100,2,104,2019-11-02,1.65,2,0,0,
16619925,'Casa di Kaya'  in the heart of Firenze,109730251,Andreas,,Centro Storico,43.77257,11.25815,Entire home/apt,120,5,19,2022-05-09,0.31,1,214,2,
17427513,Cozy Room with Private Bathroom and Breakfast,52311926,Lorenzo,,Rifredi,43.79057,11.24991,Private room,48,2,35,2022-06-07,0.57,2,248,25,
16628325,Excellent quiet location in the heart of Florence,1523991,Dario,,Centro Storico,43.77963,11.25572,Entire home/apt,120,5,5,2020-02-20,0.08,1,6,0,
16630500,Mini loft - Florence Skyline view,108823286,Pieranna,,Centro Storico,43.7739,11.2467,Entire home/apt,61,3,194,2022-06-10,3.03,1,195,52,
17038278,In Piazza Pitti: Apartment for 4 with a great View,4131261,Viola,,Centro Storico,43.76457,11.24944,Entire home/apt,189,1,6,2018-01-01,0.10,1,0,0,
17044610,Top House & Garage. Firenze by G.,79835658,Giacomo,,Centro Storico,43.7577,11.24183,Entire home/apt,46,2,126,2020-10-03,1.96,1,0,0,
17430702,"Cozy Flat in Florence, 4 bedrooms and parking",117302359,Maria,,Isolotto Legnaia,43.77907,11.19537,Entire home/apt,209,1,8,2022-05-07,0.13,1,315,1,
17070888,Old Florence - Ponte Vecchio flat with elevator,114516850,Enrico,,Centro Storico,43.76987,11.25147,Entire home/apt,130,3,106,2020-10-15,1.63,1,21,0,
16642755,Loft Ventuno In stile contemporaneo unico nel suo genere,109977324,Lapo,,Centro Storico,43.76716,11.24481,Entire home/apt,140,2,180,2022-06-02,2.87,1,216,26,
17440743,Fabulous 200sqm bright apartment San Francesco,111908811,Francesca,,Campo di Marte,43.77764,11.26991,Entire home/apt,350,3,47,2022-04-29,0.75,2,275,4,
16643201,MARTA new and  chic at DUOMO!,17095486,Sibilla,,Centro Storico,43.77394,11.25482,Entire home/apt,100,4,8,2020-01-02,0.13,16,102,0,048017LTN4651
16654045,Charming apartment in Florence,2678191,Silvia,,Centro Storico,43.78043,11.26238,Entire home/apt,115,3,23,2022-06-10,0.38,1,284,4,
17081842,Casa Pucci Oltrarno room,3543667,Tamara,,Centro Storico,43.76894,11.2445,Private room,64,4,6,2021-10-30,0.10,6,163,3,
17082081,Santa Croce Terrace - Holiday Home,67957696,Silvia,,Centro Storico,43.7696,11.26169,Entire home/apt,90,1,214,2022-06-11,3.40,1,18,47,
17458278,The terrace on the Renaissance- Florence Apartment,118207482,Riccardo E Eli,,Centro Storico,43.76193,11.26164,Entire home/apt,101,2,39,2017-09-25,0.62,1,0,0,
17085393,Casa Pucci Oltrarno rooms,3543667,Tamara,,Centro Storico,43.76718,11.24559,Private room,91,2,1,2018-07-01,0.02,6,161,0,
17085768,Santa Croce apartment,8658107,Dimitri,,Centro Storico,43.768925,11.258556,Entire home/apt,100,2,53,2021-09-12,0.84,2,176,6,
16671141,CHARMING APARTMENT IN DOWNTOWN FLORENCE,57601757,Mariarita,,Centro Storico,43.76452,11.26262,Entire home/apt,93,3,32,2021-10-17,0.54,4,264,3,
16684187,Stibbert relax,110438072,Luca,,Rifredi,43.79048,11.25193,Entire home/apt,39,1,44,2020-02-16,0.67,1,43,0,
17467169,Spacious Room with en suite Bathroom and Breakfast,52311926,Lorenzo,,Rifredi,43.79057,11.24991,Private room,63,2,5,2022-03-06,0.09,2,251,2,
16684240,Appartamento Vivaldi.,109218403,Filippo,,Centro Storico,43.78208,11.23262,Entire home/apt,86,7,73,2019-01-06,1.12,3,54,0,
17472148,San Lorenzo Palace,5700221,Federico,,Centro Storico,43.77361,11.25309,Entire home/apt,212,2,96,2022-06-04,1.51,47,56,22,
16692804,Chez Paola private garden and self check in,20515589,Gabriele,,Isolotto Legnaia,43.771,11.21277,Entire home/apt,107,3,36,2022-06-09,0.57,1,175,10,
16698101,Artistic Flat in Florence city center,21870430,Bartolo,,Centro Storico,43.77686,11.25547,Private room,51,2,0,,,1,0,0,
17474159,Blue Room - The Place for Travelers in Florence,51323749,Silvia,,Centro Storico,43.77311,11.24606,Private room,75,1,239,2022-05-21,3.81,4,152,34,
16699120,Gorgeous penthouse close city centre. Amazing view,5529078,Giovanni,,Centro Storico,43.77296,11.24279,Entire home/apt,130,2,109,2022-05-31,1.72,2,240,19,
17486109,Nonna Lina rooms,683721,Lisa,,Centro Storico,43.76852,11.25505,Private room,85,1,104,2022-05-27,1.63,1,41,43,
16704337,Delicius Room  borgo antico a 15min dall'areoporto,110662602,Max,,Rifredi,43.7965,11.19459,Private room,46,1,0,,,1,0,0,
17087816,"CasaRIMA, smart apartment, old city center",114510703,Raffaela,,Centro Storico,43.77139,11.2618,Entire home/apt,180,2,41,2022-05-16,0.65,1,244,4,
17486158,Charming & bright apartment next to the Dome,3156317,Azadeh,,Centro Storico,43.774,11.25754,Entire home/apt,69,14,7,2019-10-21,0.11,3,0,0,
17486777,Country House Firenze,103332496,Elio,,Campo di Marte,43.78468,11.32518,Entire home/apt,131,4,9,2022-06-05,0.18,4,74,1,
17101118,Casa Pucci  la tua camera nel cuore dell'Oltrarno,3543667,Tamara,,Centro Storico,43.76914,11.2443,Private room,102,2,1,2022-04-20,0.57,6,158,1,
17491946,STYLISH APARTMENT FLORENCE,16651502,Stefania,,Centro Storico,43.76426,11.26209,Entire home/apt,188,2,15,2022-06-03,0.24,15,207,2,
17106234,Appartamento con ampio giardino e portico,114843082,Luigi E Franca,,Rifredi,43.79365,11.2448,Entire home/apt,80,4,72,2022-05-29,1.15,1,302,16,048017LTN0581
16713600,Il più bel Lungarno di Firenze,110756862,Giusi,,Centro Storico,43.76766,11.26322,Entire home/apt,90,3,56,2022-06-08,0.92,1,255,25,
17496161,"Cosimo I (spacious, sunny apt in Santo Spirito)",118560553,Andrea,,Centro Storico,43.76647,11.24643,Entire home/apt,75,3,29,2020-10-06,0.46,1,0,0,
16721254,"SALVIA in Florence, under the olive trees, for 4",643110,Isabella,,Rifredi,43.79775,11.25325,Entire home/apt,130,1,0,,,6,192,0,
16721537,Punto nel Cuore - Monolocale,108449428,Alessandra,,Rifredi,43.79539,11.23291,Entire home/apt,21,1,186,2022-06-07,2.83,2,229,42,
17106320,"Disfruta de la oferta cultural de Florencia en este ,moderno loft a dos alturas",27807470,Marian,,Centro Storico,43.78077,11.24052,Entire home/apt,180,1,207,2020-01-22,3.23,5,211,0,
17497499,ROOM/ PRIVATE BATH/ KITCHEN/FOR WOMEN OR COUPLES,32190180,Lucia Claudia,,Rifredi,43.79023,11.23869,Private room,36,1,9,2019-11-12,0.15,4,0,0,
17503883,Sette Santi apartment,118631295,Gianluca,,Campo di Marte,43.78072,11.27726,Entire home/apt,59,1,142,2020-02-23,2.26,1,0,0,
17112134,Santa Croce penthouse with amazing view and lift,114925919,Alessandro,,Centro Storico,43.76691,11.26243,Entire home/apt,339,2,149,2022-05-29,2.35,2,274,19,
16728613,Spacious comfortable room near the  Center,35365948,Teresa,,Campo di Marte,43.77118,11.27783,Private room,40,5,15,2021-11-03,0.24,3,20,3,
16734829,A cocoon at the heart of Florence,110974954,Patrizia,,Centro Storico,43.76375,11.25787,Entire home/apt,120,1,423,2022-06-06,6.50,1,122,81,
17510515,Romantic Apartment Suite with View of the Duomo,116517861,Massimo,,Centro Storico,43.77161,11.25511,Entire home/apt,196,2,254,2022-06-02,3.97,3,66,23,
17511007,Best value for money in the heart of Florence 2,30781182,Silvia,,Centro Storico,43.77172,11.2528,Entire home/apt,70,2,183,2020-02-28,2.88,2,0,0,
17117559,MORE THAN THIS ... cozy three-room apartment,23082043,Francesca,,Centro Storico,43.76689,11.25149,Entire home/apt,72,2,207,2022-05-30,3.22,1,68,30,
17126431,BRAND NEW CHARMING APARTMENT SERRAGLI,57219248,Jorgelina & Patrizia,,Centro Storico,43.76573,11.24457,Entire home/apt,147,3,98,2022-05-10,1.56,5,332,8,57219248
17511921,best location!Florence Duomo,118710407,Caterina,,Centro Storico,43.7753,11.25553,Entire home/apt,130,5,5,2019-11-02,0.08,2,8,0,
17129748,Angiolo’s tower Cimatori: amazing monumental view,6594667,Stefano,,Centro Storico,43.77072,11.25561,Entire home/apt,115,3,52,2022-05-26,0.83,10,240,11,
17132966,Luxury modern Apartment at Ponte Vecchio,12628055,Ludovico,,Centro Storico,43.76799,11.25474,Entire home/apt,1150,3,17,2022-04-29,0.30,1,136,6,
17135300,Apartment close to Boboli and Santo Spirito,114771912,Stefano,,Centro Storico,43.76321,11.23989,Entire home/apt,110,3,88,2022-05-23,1.41,1,256,9,
16738259,Vigna Nuova Suites,111011928,Lorenzo,,Centro Storico,43.77357,11.25028,Entire home/apt,158,2,3,2022-06-05,0.08,2,286,2,
16743998,Heart of Florence,111067049,Patrick,,Centro Storico,43.76873,11.25549,Entire home/apt,1500,1,6,2022-05-30,0.10,1,38,1,
17512120,Best Location 2!!!Duomo Florence,118710407,Caterina,,Centro Storico,43.77682,11.25602,Entire home/apt,149,9,13,2022-05-29,0.21,2,185,5,
16751207,Beatrice's home,111136910,Eddj,,Centro Storico,43.77528,11.25252,Entire home/apt,263,2,304,2022-06-09,4.78,2,226,57,
17138428,B&B La Casa dei Tintori,762706,Riccardo,,Centro Storico,43.76805,11.26026,Entire home/apt,696,1,0,,,6,273,0,
17512777,Appartamento con giardino Firenze,1932433,Ricchi,,Centro Storico,43.76101,11.25064,Entire home/apt,120,30,1,2017-04-29,0.02,6,45,0,
17517529,Room in Florence,4537320,Igor Alejandro,,Campo di Marte,43.78692,11.28207,Private room,40,2,13,2021-11-01,0.21,1,9,3,
17139262,"Fosca, luxury style in the hill of Bellosguardo",33261034,Raffaello,,Centro Storico,43.76025,11.23506,Entire home/apt,75,2,54,2020-01-03,0.86,1,0,0,
17145771,フィレンツェの中央駅から徒歩２分。陽当たり良好。清潔でなんでもそろっているアパート。,81041885,Mari,,Centro Storico,43.77519,11.24562,Entire home/apt,53,3,11,2022-06-09,6.00,1,9,11,
16761828,Novella White Daisy Apartment,3031300,Novella House,,Centro Storico,43.773,11.24633,Entire home/apt,222,1,35,2021-07-14,0.58,10,98,1,
16763505,Sospiro Apartment,6976636,Alberto,,Isolotto Legnaia,43.7724,11.23341,Entire home/apt,608,1,9,2018-07-02,0.14,7,169,0,
17711591,Colonna apartment with terrace,39776,Carol,,Centro Storico,43.77494,11.26447,Entire home/apt,125,3,4,2019-06-14,0.07,24,328,0,
17520015,Florence Concierge-The Garden Niche,707707,Monika,,Centro Storico,43.77903,11.25555,Entire home/apt,115,2,84,2022-05-27,1.36,19,274,28,
17520241,Budget Room With Private Bathroom,118177131,Saimir E Mary,,Centro Storico,43.77612,11.24263,Private room,95,1,195,2022-05-24,3.05,4,116,33,
17147250,Relax In Florence,17283692,Marco,,Campo di Marte,43.79003,11.27337,Entire home/apt,150,5,0,,,1,82,0,
17520376,Florence Cocnierge - CHARMING ATTIC NICHE,707707,Monika,,Centro Storico,43.77415,11.24737,Entire home/apt,118,1,65,2022-05-25,1.03,19,254,20,
17713443,Big Historical House Florence Old Town,120733706,Giovanna,,Campo di Marte,43.78568,11.26148,Entire home/apt,75,3,11,2020-01-04,0.18,1,49,0,
17523479,Esplora la città da una casa luminosa e silenziosa nel centro di Firenze,31125826,Francesca,,Centro Storico,43.77227,11.24672,Entire home/apt,120,1,224,2020-02-24,3.51,1,0,0,
